label,message,sentiment,predicted
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,positive,neutral
ham,Ok.,positive,neutral
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",positive,positive
ham,There is no sense in my foot and penis.,positive,neutral
ham,I am in hospital da. . I will return home in evening,positive,neutral
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,positive,positive
spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",negative,positive
ham,G.W.R,positive,neutral
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,positive,negative
ham,Ok no prob... I'll come after lunch then...,positive,positive
ham,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,positive,neutral
ham,Me fine..absolutly fine,positive,positive
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,negative,neutral
ham,"Yup. Anything lor, if u dun wan it's ok...",positive,positive
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,positive,positive
ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,positive,neutral
ham,"Dude u knw also telugu..thts gud..k, gud nyt..",positive,neutral
ham,S...i will take mokka players only:),positive,positive
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...,positive,positive
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,negative,neutral
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",positive,positive
ham,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",positive,positive
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,positive,positive
spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,negative,positive
ham,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,positive,negative
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",negative,neutral
ham,If he started searching he will get job in few days.he have great potential and talent.,positive,positive
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola",positive,positive
ham,Its not the same here. Still looking for a job. How much do Ta's earn there.,positive,positive
ham,Should I be stalking u?,positive,neutral
ham,Just sleeping..and surfing,positive,neutral
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,positive,positive
ham,Ya very nice. . .be ready on thursday,positive,positive
ham,Excellent! Are you ready to moan and scream in ecstasy?,positive,positive
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,positive,negative
ham,"Sorry, I'll call later",positive,negative
ham,Finally the match heading towards draw as your prediction.,positive,neutral
ham,Okie...,positive,neutral
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),negative,negative
ham,"K, text me when you're on the way",positive,neutral
ham,I think it's all still in my car,positive,neutral
ham,I am great! How are you?,positive,positive
ham,Sorry de i went to shop.,positive,negative
ham,Are u awake? Is there snow there?,positive,neutral
ham,"And that's fine, I got enough bud to last most of the night at least",positive,positive
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,negative,positive
ham,Sitting ard nothing to do lor. U leh busy w work?,positive,positive
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",negative,positive
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",positive,neutral
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",negative,positive
ham,"Aight, we'll head out in a few",positive,negative
ham,"Aight, tomorrow around  &lt;#&gt;  it is",positive,neutral
ham,"Aight, lemme know what's up",positive,neutral
ham,Oh... Kay... On sat right?,positive,positive
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,positive,positive
ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,positive,positive
ham,You tell what happen dont behave like this to me. Ok no need to say,positive,positive
ham,Yun buying... But school got offer 2000 plus only...,positive,neutral
ham,I can't describe how lucky you are that I'm actually awake by noon,positive,positive
ham,So ü pay first lar... Then when is da stock comin...,positive,positive
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",positive,neutral
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",positive,neutral
ham,"It'll be tough, but I'll do what I have to",positive,negative
ham,"Ok da, i already planned. I wil pick you.",positive,positive
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,positive,neutral
ham,what are your new years plans?,positive,positive
ham,on hen night. Going with a swing,positive,neutral
ham,Does not operate after  &lt;#&gt;  or what,positive,neutral
ham,You want to go? ,positive,neutral
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,positive,positive
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",positive,positive
ham,Im good! I have been thinking about you...,positive,positive
ham,I guess it is useless calling u 4 something important.,positive,negative
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,negative,positive
ham,I wait 4 ü inside da car park...,positive,neutral
ham,Do you want bold 2 or bb torch,positive,positive
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,positive,positive
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),positive,positive
ham,Well thats nice. Too bad i cant eat it,positive,negative
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,negative,neutral
ham,"And how you will do that, princess? :)",positive,positive
ham,Goin to workout lor... Muz lose e fats... ,positive,neutral
ham,You will be in the place of that man,positive,neutral
ham,26th OF JULY,positive,neutral
ham,At 4. Let's go to bill millers,positive,neutral
ham,In meeting da. I will call you,positive,neutral
ham,I will vote for wherever my heart guides me,positive,neutral
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,positive,negative
ham,I donno its in your genes or something,positive,neutral
ham,What * u wearing?,positive,neutral
ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,positive,positive
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",negative,positive
ham,No probably  &lt;#&gt; %.,positive,neutral
ham,I'm in a movie... Collect car oredi...,positive,neutral
ham,Goodmorning sleeping ga.,positive,neutral
ham,When did dad get back.,positive,neutral
ham,I want to lick your pussy now...,positive,neutral
ham,She told to hr that he want posting in chennai:)because i'm working here:),positive,positive
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,negative,positive
spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",negative,neutral
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",positive,positive
ham,I have gone into get info bt dont know what to do,positive,neutral
ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... ,positive,positive
ham,You're gonna have to be way more specific than that,positive,positive
ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,positive,positive
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,positive,negative
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,positive,positive
ham,Go chase after her and run her over while she's crossing the street,positive,neutral
ham,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,positive,negative
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,positive,positive
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,positive,positive
ham,I'm not coming home 4 dinner.,positive,neutral
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,positive,positive
ham,I want to be inside you every night...,positive,neutral
